learner_id,step,week_number,step_number,first_visited_at,last_completed_at
e9250180-fa2f-4e21-91f1-4aa08b3b56ef,1.1,1,1,2018-02-05 10:20:13 UTC,2018-02-05 10:22:40 UTC
5fefde20-21ba-409b-aa85-0d888e3c935e,1.1,1,1,2018-02-05 10:48:56 UTC,
4c9b6354-4f43-4fa9-917d-01ec4f6894e8,1.1,1,1,2018-02-05 10:51:51 UTC,2018-02-05 10:53:57 UTC
afabdbcc-e47b-4f36-9a2f-c2ca9da95507,1.1,1,1,2018-02-05 11:01:41 UTC,
04b3b772-bb25-4ff4-a0fe-135bff812669,1.1,1,1,2018-02-05 11:03:36 UTC,
42dd19a0-e347-4b50-94c2-f0a22027c561,1.1,1,1,2018-02-05 11:12:24 UTC,2018-02-05 11:17:18 UTC
90b13baa-05a4-4480-b48e-4b41fcceddc6,1.1,1,1,2018-02-05 11:20:56 UTC,2018-02-25 16:21:18 UTC
0078ca73-0635-4354-af22-cc4b935dbeea,1.1,1,1,2018-02-05 11:34:23 UTC,2018-02-05 11:36:25 UTC
89e7bc05-0299-44b9-8bab-7bf1a8684dda,1.1,1,1,2018-02-05 11:37:25 UTC,2018-02-05 11:39:13 UTC
f1f78093-d580-473a-8705-dd2621cb08d9,1.1,1,1,2018-02-05 11:38:58 UTC,
3a84d592-3327-4c2c-9b55-3bec321bb64f,1.1,1,1,2018-02-05 11:52:59 UTC,
dee72ae5-0363-4830-9063-ea4976fe2375,1.1,1,1,2018-02-05 11:54:57 UTC,2018-02-05 11:55:42 UTC
f35900d9-e8e3-4d36-93b8-6473d22b5f33,1.1,1,1,2018-02-05 11:55:36 UTC,2018-02-05 12:02:48 UTC
7021529b-5d4c-49f6-9421-e125263f0d08,1.1,1,1,2018-02-05 11:59:51 UTC,2018-02-05 12:01:35 UTC
6657126d-c489-40bd-a469-3758a1d53978,1.1,1,1,2018-02-05 12:02:48 UTC,2018-02-05 12:09:46 UTC
9b9fbc71-46e5-4fda-9ee3-554eab8d4f5a,1.1,1,1,2018-02-05 12:10:42 UTC,2018-02-05 12:14:47 UTC
e13e6464-b079-4700-81cd-8e3a2464b4b5,1.1,1,1,2018-02-05 12:11:57 UTC,2018-02-05 12:12:22 UTC
ba8033f3-0c63-4f93-84c0-a3cbc411c690,1.1,1,1,2018-02-05 12:14:30 UTC,2018-02-05 12:18:22 UTC
4c56cd3b-f706-4d15-9b33-6b945a7612e3,1.1,1,1,2018-02-05 12:17:33 UTC,2018-02-05 12:17:58 UTC
5c9348fa-9d66-4681-beb1-3b006fa62ae3,1.1,1,1,2018-02-05 12:20:16 UTC,2018-02-05 12:20:56 UTC
1410043b-4e13-48bc-ac37-d6cdca0eb234,1.1,1,1,2018-02-05 12:22:28 UTC,2018-02-14 10:26:24 UTC
094b4259-1516-4ce5-a3da-795d9af58e71,1.1,1,1,2018-02-05 12:25:51 UTC,2018-02-05 12:28:55 UTC
c85d222c-6e92-4b50-93c6-5c48e247821f,1.1,1,1,2018-02-05 12:26:43 UTC,
bcc716a0-dede-4553-bc3b-22066ca29e85,1.1,1,1,2018-02-05 12:32:11 UTC,2018-02-05 12:35:52 UTC
454a4227-774c-4aa1-90d8-9cb79f9f507b,1.1,1,1,2018-02-05 12:38:45 UTC,
b6278096-4c54-473e-9c88-c06d98b80df9,1.1,1,1,2018-02-05 12:38:54 UTC,2018-02-12 10:13:00 UTC
089008d0-6c84-424d-9ed9-e5e37093a5a6,1.1,1,1,2018-02-05 12:39:57 UTC,
1d7a4c10-9bb3-45f2-bc9f-fbd870b769de,1.1,1,1,2018-02-05 12:42:57 UTC,2018-02-05 12:43:19 UTC
35174408-a093-40a1-80d0-6dcf137a9dd4,1.1,1,1,2018-02-05 12:43:38 UTC,
f5028309-28c3-4f13-9c4f-9ea34a5a1814,1.1,1,1,2018-02-05 12:58:58 UTC,
d4120063-4684-44d7-ab44-7a4ed23bdd81,1.1,1,1,2018-02-05 13:03:05 UTC,2018-02-05 13:05:30 UTC
701b85b9-1b29-451a-a118-fb94cb799321,1.1,1,1,2018-02-05 13:05:37 UTC,2018-02-05 13:09:09 UTC
064e1ab6-1a5c-46bd-9e4c-de42df55c802,1.1,1,1,2018-02-05 13:09:09 UTC,2018-02-07 08:23:14 UTC
29ac888d-0892-4d7e-9724-a8dbc9dca8d5,1.1,1,1,2018-02-05 13:15:15 UTC,2018-02-05 13:20:55 UTC
deb5dd28-f4c3-4102-89e0-ba89fb86f243,1.1,1,1,2018-02-05 13:27:37 UTC,2018-02-05 13:31:04 UTC
64e29245-0ec7-4e76-a83d-4574fef0745b,1.1,1,1,2018-02-05 13:31:43 UTC,2018-02-05 13:32:19 UTC
18fb9f44-7aca-4444-8929-13a1ee8bd898,1.1,1,1,2018-02-05 13:37:12 UTC,2018-02-07 06:36:52 UTC
517dd9d4-950e-48ad-903e-8d05539fbadd,1.1,1,1,2018-02-05 13:41:36 UTC,
84d5789b-da4b-426a-982c-c54940c2c011,1.1,1,1,2018-02-05 13:44:41 UTC,2018-02-05 13:47:00 UTC
141d98d3-c364-471a-b0c6-77dd7407af56,1.1,1,1,2018-02-05 13:46:00 UTC,2018-02-05 13:48:09 UTC
c87b2ef6-a66e-4d8a-82a5-57821897fa32,1.1,1,1,2018-02-05 14:05:08 UTC,2018-02-05 14:07:46 UTC
3e6303c2-aff0-4258-a310-600ed48ee904,1.1,1,1,2018-02-05 14:05:42 UTC,2018-02-05 14:06:05 UTC
3ff621df-a9e3-4164-b6c5-429581e59845,1.1,1,1,2018-02-05 14:07:46 UTC,2018-02-05 14:09:41 UTC
2341486e-1ef2-4231-9f91-cfc8a2dcf0a9,1.1,1,1,2018-02-05 14:10:03 UTC,2018-02-05 14:10:59 UTC
c2e7c279-128b-476c-aa40-87e3296275c0,1.1,1,1,2018-02-05 14:11:38 UTC,2018-02-05 14:13:38 UTC
9dae6619-15e8-459f-821e-c3f319f3df69,1.1,1,1,2018-02-05 14:21:25 UTC,
789fa190-c746-4926-87cc-04207aa3ebfe,1.1,1,1,2018-02-05 14:31:05 UTC,2018-02-05 14:35:35 UTC
fc45cbd6-1044-4d19-b316-a51c187e7afd,1.1,1,1,2018-02-05 14:44:47 UTC,
d16f0fe3-c255-4942-a106-28fc7d9f6d49,1.1,1,1,2018-02-05 14:45:32 UTC,
196fc935-e259-437e-91f5-8414719ce3d2,1.1,1,1,2018-02-05 14:48:34 UTC,2018-02-05 14:50:56 UTC
01d9cf70-477f-4e31-a89a-8c558a917c85,1.1,1,1,2018-02-05 14:49:28 UTC,2018-02-05 14:52:20 UTC
a8c86157-a434-4561-bb19-50a6ceea13d0,1.1,1,1,2018-02-05 14:50:15 UTC,
3589a902-3659-4410-b82a-35cb7f3336e8,1.1,1,1,2018-02-05 14:50:47 UTC,2018-02-05 14:54:33 UTC
94788a8f-2a28-4e31-9cbd-7466bc840848,1.1,1,1,2018-02-05 14:53:26 UTC,2018-02-05 14:55:15 UTC
85b1a9ff-280f-49ea-ad05-07270654dd86,1.1,1,1,2018-02-05 14:57:13 UTC,2018-02-05 14:57:29 UTC
49697948-f879-4f2e-bd22-cd9b40107f11,1.1,1,1,2018-02-05 15:04:52 UTC,2018-02-05 15:05:21 UTC
fac50cbd-8e62-44b4-b767-ea5cd6e0301e,1.1,1,1,2018-02-05 15:11:22 UTC,
5fb7202e-57e3-4faa-a2de-c45e25302923,1.1,1,1,2018-02-05 15:11:24 UTC,2018-02-05 15:14:06 UTC
ae4a6f80-64df-434d-b93d-bf868f021f0d,1.1,1,1,2018-02-05 15:11:44 UTC,2018-02-05 15:15:04 UTC
fbd69532-388e-4ce7-99bc-86b973f2adf5,1.1,1,1,2018-02-05 15:14:45 UTC,
0efda3d5-46d2-44d2-bacf-2bb67932ce00,1.1,1,1,2018-02-05 15:18:48 UTC,2018-02-05 15:21:07 UTC
62c155e4-c344-4bd2-87dc-1b04be60bfa0,1.1,1,1,2018-02-05 15:21:04 UTC,
6d306547-e915-4215-88cc-7bd92e0f8c60,1.1,1,1,2018-02-05 15:31:30 UTC,
898f9606-8833-4b78-9bb6-d39714cfbdf3,1.1,1,1,2018-02-05 15:56:36 UTC,
75788324-4f76-492b-9654-cd10b59d5b72,1.1,1,1,2018-02-05 15:58:08 UTC,
2ddbd3f5-0fd0-45c5-a720-1e95ccff0b9c,1.1,1,1,2018-02-05 15:59:16 UTC,
e5e3c7e4-b27c-4a54-a13a-86a2ce1cf0fc,1.1,1,1,2018-02-05 15:59:52 UTC,2018-02-05 16:00:02 UTC
aa10e088-cb71-444a-9c41-41a26f71fc3c,1.1,1,1,2018-02-05 16:00:14 UTC,2018-02-05 16:18:02 UTC
11924e72-02a8-455d-879b-8d05cd0ce87b,1.1,1,1,2018-02-05 16:16:01 UTC,2018-02-05 16:25:02 UTC
f1e15874-6696-4892-bb61-33adecd077fd,1.1,1,1,2018-02-05 16:20:05 UTC,2018-02-05 16:33:04 UTC
d2c97a41-5d01-4288-b9c5-a7f46dbe5e4b,1.1,1,1,2018-02-05 16:24:01 UTC,2018-02-07 06:39:35 UTC
b1f77167-2fcc-404d-a465-f1aa35fc1972,1.1,1,1,2018-02-05 16:24:13 UTC,2018-02-05 16:27:21 UTC
e4395135-4e05-4d6e-8b2d-345795a98e8c,1.1,1,1,2018-02-05 16:25:24 UTC,2018-02-05 16:29:28 UTC
971bf48a-78f4-4546-83af-e74b595b3cb9,1.1,1,1,2018-02-05 16:31:55 UTC,
36aed35f-c3a0-4a6d-9e66-5ede89905c69,1.1,1,1,2018-02-05 16:31:56 UTC,2018-02-05 16:34:24 UTC
1f43120a-93bc-4bb8-b9da-db54c926ec44,1.1,1,1,2018-02-05 16:43:33 UTC,2018-02-05 16:52:43 UTC
a7b935d7-2600-4b47-bfb9-9093dd235931,1.1,1,1,2018-02-05 16:51:49 UTC,
f7247c9e-2611-48ab-9140-c85569a47014,1.1,1,1,2018-02-05 16:56:33 UTC,2018-02-05 16:58:18 UTC
dab557de-8e06-49f3-91d6-9c927d150217,1.1,1,1,2018-02-05 17:03:18 UTC,
05154897-bf39-45e6-bb42-36016271acea,1.1,1,1,2018-02-05 17:04:34 UTC,
9ee65b92-df81-4fdf-a79c-7edd96ec7b20,1.1,1,1,2018-02-05 17:14:35 UTC,2018-02-05 17:17:27 UTC
3429e915-a619-4853-9d7b-4ba7a0e218a0,1.1,1,1,2018-02-05 17:21:50 UTC,
8703baf9-83b2-4b00-a9cc-d0437cfe702c,1.1,1,1,2018-02-05 17:22:57 UTC,
431d85e2-157c-4f1e-9f18-0e7f3a978fe8,1.1,1,1,2018-02-05 17:23:45 UTC,
4f76b876-57ab-4e13-8832-637b1479a8c3,1.1,1,1,2018-02-05 17:24:21 UTC,2018-02-05 17:31:26 UTC
b5ae66b1-dc3e-4545-bbeb-237a5a22ac13,1.1,1,1,2018-02-05 17:30:40 UTC,2018-02-05 17:34:58 UTC
a792a8f7-9ce8-4471-95d7-8da6421498d9,1.1,1,1,2018-02-05 17:34:57 UTC,2018-02-05 17:35:08 UTC
6a67b9a2-6bb1-496a-83cb-a67ff9ff23a4,1.1,1,1,2018-02-05 17:39:19 UTC,
6a8ea66f-db32-4aa7-96fe-c0576134f68b,1.1,1,1,2018-02-05 17:50:34 UTC,2018-02-05 17:53:25 UTC
c21f8638-7987-4629-95ff-00f1d28372aa,1.1,1,1,2018-02-05 17:50:37 UTC,2018-02-05 20:01:29 UTC
a04b5f29-c283-419f-b262-5797c9220aa9,1.1,1,1,2018-02-05 18:11:34 UTC,2018-02-05 18:12:12 UTC
a290d70d-3f7e-4ae8-9fbd-5ee0717a2964,1.1,1,1,2018-02-05 18:19:11 UTC,2018-02-05 18:22:13 UTC
151fefbf-fafb-42fc-a5a6-1f9f08840031,1.1,1,1,2018-02-05 18:23:06 UTC,2018-02-05 18:27:25 UTC
dd514f9c-bb84-4922-b947-406045992250,1.1,1,1,2018-02-05 18:23:31 UTC,
29e4dabe-0b66-446f-90c9-607cfca5baee,1.1,1,1,2018-02-05 18:25:36 UTC,2018-02-05 18:26:45 UTC
20846a23-cf7b-4900-8bc7-fa8c5eb023f3,1.1,1,1,2018-02-05 18:32:25 UTC,2018-02-05 18:33:18 UTC
509cf1be-7731-40eb-afa3-24c3809673db,1.1,1,1,2018-02-05 18:38:23 UTC,
20b62ac7-4ec0-4049-9d08-b4b2191010fc,1.1,1,1,2018-02-05 18:41:33 UTC,
b1f5c82c-d1aa-414b-9556-55c1f865bdde,1.1,1,1,2018-02-05 18:46:11 UTC,2018-02-05 19:14:35 UTC
3a061652-53a0-4307-929e-4115ea288ff0,1.1,1,1,2018-02-05 18:53:00 UTC,
b58e2472-4989-49cd-b7fc-1c75aaa99e65,1.1,1,1,2018-02-05 18:56:13 UTC,2018-02-05 18:58:01 UTC
79c87dd5-ac5b-4545-aa9e-92373c78e454,1.1,1,1,2018-02-05 19:16:11 UTC,2018-02-11 01:38:25 UTC
b3c5c089-6381-47d8-86f3-c2ae820b38e9,1.1,1,1,2018-02-05 19:17:39 UTC,2018-02-05 20:08:37 UTC
8b1430a5-0415-4c62-bb95-a4e545e69ff5,1.1,1,1,2018-02-05 19:26:09 UTC,2018-02-05 19:29:01 UTC
0f20c43e-b6da-4fa6-95c5-958020df98ef,1.1,1,1,2018-02-05 19:28:33 UTC,2018-02-05 19:29:16 UTC
71aaec5e-82a9-4f40-8a0b-518361f887cd,1.1,1,1,2018-02-05 19:36:19 UTC,
0c629c27-5abe-4121-b763-6813cbf75010,1.1,1,1,2018-02-05 19:38:21 UTC,
cb41991c-813f-457d-9b1c-a69c42dc56bc,1.1,1,1,2018-02-05 19:45:12 UTC,2018-02-16 13:59:01 UTC
1407c701-0ef7-4fb6-9a3c-59b3f1cf0d09,1.1,1,1,2018-02-05 19:57:29 UTC,2018-02-05 20:03:43 UTC
9f8cd33d-6dec-41e5-8c9c-cbee87be4ae2,1.1,1,1,2018-02-05 20:07:05 UTC,
bc266806-d8d7-4840-828b-20a891a526b7,1.1,1,1,2018-02-05 20:18:05 UTC,
868605cd-b9a9-4d11-8ef2-75d9d88d97d2,1.1,1,1,2018-02-05 20:31:08 UTC,
6ec41e1d-c182-4d08-aa76-728871f18196,1.1,1,1,2018-02-05 20:31:39 UTC,2018-02-05 23:14:29 UTC
7dba257d-54ef-4884-a0d7-2839a8096de5,1.1,1,1,2018-02-05 20:38:02 UTC,
295a7c98-e77e-44d5-b475-0eafdddb24f0,1.1,1,1,2018-02-05 20:52:42 UTC,2018-02-05 20:55:33 UTC
d9ec14da-a603-4867-9eb9-71fbf22fa95a,1.1,1,1,2018-02-05 20:53:42 UTC,2018-02-05 20:58:50 UTC
e97c91b5-e4ef-4f33-9ffc-51e638911bf9,1.1,1,1,2018-02-05 21:10:56 UTC,2018-02-05 21:14:16 UTC
a00f97a4-0c2c-4f40-bb64-b40f02b997da,1.1,1,1,2018-02-05 21:18:40 UTC,2018-02-05 21:24:33 UTC
255c6dfb-785a-47c0-80bf-c3eb2f2f6014,1.1,1,1,2018-02-05 21:21:38 UTC,2018-02-05 21:23:34 UTC
514daf93-5a8e-4635-848d-1c5c352a6407,1.1,1,1,2018-02-05 21:23:33 UTC,2018-02-05 21:28:31 UTC
9b68f5be-c178-44b1-ae93-e740b71409ee,1.1,1,1,2018-02-05 21:24:11 UTC,2018-02-05 21:41:44 UTC
2c7e99eb-5010-4f4f-9839-714fd94f6647,1.1,1,1,2018-02-05 21:45:48 UTC,
ec2b9683-f7a7-4940-914e-2f8ffdfb8957,1.1,1,1,2018-02-05 22:01:34 UTC,2018-02-05 22:05:57 UTC
0931d8ff-ad12-422d-b7bc-de72f84533dd,1.1,1,1,2018-02-05 22:10:25 UTC,2018-02-05 22:11:50 UTC
a834981d-7e19-4522-9f3d-b4e4ad53fa3e,1.1,1,1,2018-02-05 22:14:38 UTC,2018-02-05 22:22:55 UTC
b9ea6e2d-182e-4c17-b4c2-be168166767f,1.1,1,1,2018-02-05 22:37:42 UTC,
3c39de73-cf62-4ed7-b4e9-8621df85401a,1.1,1,1,2018-02-05 22:47:15 UTC,
7a397770-4c11-4606-bb9c-49651a961577,1.1,1,1,2018-02-05 22:58:59 UTC,
4a955c28-8359-4872-affc-9b2a378d85c3,1.1,1,1,2018-02-05 23:04:34 UTC,2018-02-05 23:10:04 UTC
a0d96ced-65de-4cf6-9ac3-706745074b23,1.1,1,1,2018-02-05 23:05:13 UTC,
6a9dba46-856e-4852-abd1-e95c404cef79,1.1,1,1,2018-02-05 23:08:43 UTC,2018-02-05 23:09:34 UTC
11d7754b-d24f-4fe3-b47b-1311d33c34bd,1.1,1,1,2018-02-05 23:09:43 UTC,
ed1d254b-8306-47d0-8e3c-15944cdf77f6,1.1,1,1,2018-02-05 23:13:53 UTC,2018-02-05 23:15:47 UTC
c570929b-0e29-4225-a6d0-a421fbeae886,1.1,1,1,2018-02-05 23:14:11 UTC,
bbe5d91d-e351-41e5-b589-8c14e3a0286d,1.1,1,1,2018-02-05 23:26:00 UTC,2018-02-05 23:26:45 UTC
c003667f-19bb-4656-841c-1b661e2aeb1d,1.1,1,1,2018-02-05 23:28:37 UTC,2018-02-05 23:29:20 UTC
c751dbdc-e0ab-4847-9c6f-76e5848d5b96,1.1,1,1,2018-02-05 23:50:02 UTC,2018-02-05 23:59:15 UTC
ebd778d0-28d6-4c1b-a284-58164794773e,1.1,1,1,2018-02-06 00:29:25 UTC,
61962421-b868-4556-957a-7217e7e5ab95,1.1,1,1,2018-02-06 00:49:33 UTC,
638ffec7-21e2-4cf1-8b17-9514d3c4f571,1.1,1,1,2018-02-06 01:11:14 UTC,
150d2f27-5211-44f6-9acc-83adfb796ac9,1.1,1,1,2018-02-06 01:12:42 UTC,
7854a220-3598-4dfe-956e-92c4f2870b1f,1.1,1,1,2018-02-06 01:19:39 UTC,2018-02-19 23:17:24 UTC
1243a7b5-2a03-4254-aae9-7f344f894542,1.1,1,1,2018-02-06 01:23:28 UTC,2018-02-06 01:30:30 UTC
f32e448e-dcec-4e09-859e-d34fd5f291a5,1.1,1,1,2018-02-06 01:49:38 UTC,
2f7e2a69-0f24-4834-bd81-cbb4d23ec9fb,1.1,1,1,2018-02-06 02:20:40 UTC,
fd0d172f-21da-477e-877c-3ef403999789,1.1,1,1,2018-02-06 02:54:24 UTC,2018-02-06 02:54:35 UTC
22053791-398b-4f83-921c-b05d26861181,1.1,1,1,2018-02-06 03:09:42 UTC,2018-02-06 03:10:03 UTC
fd43dc90-0de1-4aac-a578-bd7582b205eb,1.1,1,1,2018-02-06 03:19:17 UTC,2018-02-06 03:30:48 UTC
80c6b725-fda0-4543-a9b4-4673738feaf2,1.1,1,1,2018-02-06 04:00:38 UTC,
3fb7f97f-bc37-4ce7-8190-307448da1513,1.1,1,1,2018-02-06 05:25:01 UTC,2018-02-06 05:26:48 UTC
c1943068-60ab-49e4-be6b-ac50c4fc81a7,1.1,1,1,2018-02-06 05:48:24 UTC,
