learner_id,step,week_number,step_number,first_visited_at,last_completed_at
c6d600b6-8894-434d-af0f-fbaf0bd29053,1.3,1,3,2017-09-20 13:05:14 UTC,2017-09-20 13:06:33 UTC
c40aa852-46ac-42c6-946e-5f61f5d26da3,1.3,1,3,2017-09-20 13:09:41 UTC,2017-09-20 13:14:22 UTC
418a195d-6b58-4bcb-af85-ab384eff4445,1.3,1,3,2017-09-20 13:09:47 UTC,2017-09-20 13:19:58 UTC
ad9187d4-26f3-422e-936d-929a2715f261,1.3,1,3,2017-09-20 13:25:42 UTC,
d845dd8c-fff5-45d6-ba00-dd56e553186a,1.3,1,3,2017-09-20 13:27:48 UTC,2017-09-20 13:45:54 UTC
6ebb3666-4c69-466b-ba09-79a756db2a05,1.3,1,3,2017-09-20 13:34:32 UTC,2017-09-20 13:36:49 UTC
1f5166ea-1e6c-49b5-80c9-244ca3eddb81,1.3,1,3,2017-09-20 13:36:47 UTC,2017-09-20 13:39:16 UTC
2f791b3d-b5e7-44bd-8e9d-999c927f5239,1.3,1,3,2017-09-20 13:37:09 UTC,2017-09-22 13:06:11 UTC
b84e9f53-e4f3-43d3-b094-968fa8db72bc,1.3,1,3,2017-09-20 13:39:22 UTC,2017-09-20 13:39:27 UTC
bb6d8599-8f8d-433e-9e3d-2c1625ccc18b,1.3,1,3,2017-09-20 13:51:02 UTC,2017-09-20 14:00:22 UTC
bdc01e75-4dc5-48b7-aa38-845a1fd11e86,1.3,1,3,2017-09-20 13:59:59 UTC,2017-09-20 14:00:53 UTC
31ccd82a-ef0c-4cdc-a5a7-7cfb8be38b6f,1.3,1,3,2017-09-20 14:11:28 UTC,
415c9ef8-5157-4c01-b394-e58ab034c046,1.3,1,3,2017-09-20 14:16:44 UTC,2017-09-20 14:19:08 UTC
039127b0-d534-425f-afd8-2505c0f15eac,1.3,1,3,2017-09-20 14:24:13 UTC,2017-09-20 14:25:47 UTC
be78907b-ae6d-45f0-be81-a04f266b0183,1.3,1,3,2017-09-20 14:24:23 UTC,2017-09-20 14:41:26 UTC
c9c3573b-1975-4a2c-9c2f-ae20db4e40f0,1.3,1,3,2017-09-20 15:06:01 UTC,2017-09-20 15:11:07 UTC
22d75a18-ed5c-4f9b-a95c-e0a4bc6dfb0c,1.3,1,3,2017-09-20 15:14:16 UTC,
e32869ac-b12e-449e-a819-3d8aa16bc6b9,1.3,1,3,2017-09-20 15:31:09 UTC,2017-09-20 15:31:35 UTC
54699875-41eb-4d69-9e8d-b0962e3631b0,1.3,1,3,2017-09-20 15:51:38 UTC,2017-09-20 15:55:16 UTC
cda9a888-479a-4f2d-b123-7a6ea4ad0dda,1.3,1,3,2017-09-20 15:58:28 UTC,2017-09-20 16:22:08 UTC
4446e5f4-608a-4796-a41b-3d2385b380cf,1.3,1,3,2017-09-20 16:03:10 UTC,2017-09-24 12:00:54 UTC
6fe4dcec-6705-4558-854d-a9e8b2663393,1.3,1,3,2017-09-20 16:10:28 UTC,2017-09-20 16:11:36 UTC
d7c8b5b4-3fb1-4cca-8181-9b6a92418c43,1.3,1,3,2017-09-20 16:14:36 UTC,2017-09-20 16:15:39 UTC
c19dcacb-a2ae-48ca-97fd-590bef71b901,1.3,1,3,2017-09-20 16:30:14 UTC,2017-09-20 16:35:32 UTC
144b11f6-cb12-46e4-888c-88eee38e2c67,1.3,1,3,2017-09-20 16:48:27 UTC,2017-09-20 21:51:16 UTC
76c08798-b1a0-4b60-bc7e-3385a45d7419,1.3,1,3,2017-09-20 17:05:32 UTC,2017-09-20 17:07:05 UTC
2b3895f4-4a9d-4065-8d42-ba7fc4614c40,1.3,1,3,2017-09-20 17:11:34 UTC,2017-09-20 17:14:25 UTC
5ab828f9-a7be-4d46-baa4-26595adba763,1.3,1,3,2017-09-20 17:33:12 UTC,
88508c97-1316-4035-a50c-e47b3b03d155,1.3,1,3,2017-09-20 17:50:51 UTC,2017-09-20 17:51:15 UTC
c1512054-fd09-43a7-92b0-b86e490f66aa,1.3,1,3,2017-09-20 18:02:54 UTC,2017-09-20 18:18:27 UTC
819116f2-a7ec-429f-b412-2a395c897700,1.3,1,3,2017-09-20 18:36:49 UTC,2017-09-20 18:37:44 UTC
edae3f70-667f-45f7-9472-53c84f197def,1.3,1,3,2017-09-20 18:50:32 UTC,
7395c2dd-0695-4260-9360-51d2532193ad,1.3,1,3,2017-09-20 18:56:34 UTC,2017-09-20 18:59:52 UTC
fd8e674f-d4ab-478b-861c-b971793eb471,1.3,1,3,2017-09-20 19:10:15 UTC,2017-09-20 19:10:53 UTC
b04841d7-b40d-4012-8809-67ba31d9078d,1.3,1,3,2017-09-20 19:21:59 UTC,2017-09-20 19:25:01 UTC
6529c8e7-c77e-4cee-89ab-9ad5af6228ed,1.3,1,3,2017-09-20 19:26:54 UTC,2017-09-20 19:28:59 UTC
793f19a6-6d30-4707-b07a-18125beb70cf,1.3,1,3,2017-09-20 20:02:53 UTC,2017-09-20 20:04:42 UTC
1e679ff7-2f9e-4ad7-84e7-8d0e095c76db,1.3,1,3,2017-09-20 20:23:49 UTC,2017-09-20 20:25:42 UTC
8c4eee40-70ae-45ef-ab61-cdf2832328b1,1.3,1,3,2017-09-20 20:32:44 UTC,2017-09-20 20:35:05 UTC
19d46267-6872-4ded-8505-81d7cd6c7072,1.3,1,3,2017-09-20 20:50:05 UTC,2017-09-20 20:54:55 UTC
c251953b-dabb-4374-8e43-507cfce2a53a,1.3,1,3,2017-09-20 20:58:12 UTC,2017-09-20 20:58:48 UTC
42a883f6-4dbe-4f93-98c8-97e335d07a0f,1.3,1,3,2017-09-20 21:20:09 UTC,2017-09-20 21:28:14 UTC
675bbda3-db13-4582-addc-25d14e511b74,1.3,1,3,2017-09-20 21:35:59 UTC,2017-09-20 21:36:04 UTC
f447df5f-56b7-4504-9614-2d04b4bff509,1.3,1,3,2017-09-20 21:39:40 UTC,2017-09-20 21:42:58 UTC
1dbb3989-d241-430a-a96d-88f6b42c9ab0,1.3,1,3,2017-09-20 21:45:32 UTC,2017-09-20 21:48:04 UTC
5163d051-ae9f-4fb9-9512-45e7e476500a,1.3,1,3,2017-09-20 23:12:57 UTC,2017-09-24 14:24:36 UTC
249d6c43-9e5d-49ce-8444-6add820a6a7a,1.3,1,3,2017-09-20 23:53:47 UTC,
4f212c2f-f4f3-45a7-bb97-bc19af24f287,1.3,1,3,2017-09-21 00:09:05 UTC,2017-09-21 00:10:48 UTC
59651d4a-b0a0-4c1f-b6e6-6a38b0d0b53b,1.3,1,3,2017-09-21 00:48:56 UTC,2017-09-21 00:49:12 UTC
65995e7d-fb16-46be-9aad-53b8dd12c985,1.3,1,3,2017-09-21 02:00:54 UTC,
f3a1cca4-d6b0-4a0e-96f9-be61c1883693,1.3,1,3,2017-09-21 03:06:14 UTC,2017-09-21 03:12:51 UTC
7ab5df62-5e39-41a9-9cd9-03ed7986410e,1.3,1,3,2017-09-21 03:33:03 UTC,2017-09-21 03:33:49 UTC
c22b1406-1ee0-4444-9d69-de656584172a,1.3,1,3,2017-09-21 04:17:11 UTC,2017-09-21 17:32:26 UTC
524e0424-e1e1-40eb-9921-4d99dc89a8a2,1.3,1,3,2017-09-21 06:10:43 UTC,2017-09-21 08:06:39 UTC
b0d3d00b-0acd-4403-a34d-94ef64f4da91,1.3,1,3,2017-09-21 06:31:56 UTC,2017-09-21 06:47:27 UTC
6f3a24c9-ae2c-49cc-a185-28e9d154de87,1.3,1,3,2017-09-21 06:33:03 UTC,2017-09-21 06:34:17 UTC
bf6449db-dbf3-4b73-b9df-38fa610aa123,1.3,1,3,2017-09-21 06:41:02 UTC,2017-09-21 06:42:04 UTC
2aa562cc-e8c5-45e3-93ee-aa9da8b62d1e,1.3,1,3,2017-09-21 06:44:38 UTC,2017-09-21 06:46:13 UTC
d7593297-d6dc-4bb2-9c2b-a0ec6350ca1c,1.3,1,3,2017-09-21 06:46:06 UTC,2017-09-21 06:49:02 UTC
62ae6f74-1dc9-482f-94a7-87f263fb9450,1.3,1,3,2017-09-21 07:15:08 UTC,2017-09-21 07:19:02 UTC
cb071566-b234-48e6-8fca-b45e87c7927b,1.3,1,3,2017-09-21 07:27:33 UTC,
a5e8ea37-08f1-4170-928f-776223780a26,1.3,1,3,2017-09-21 07:34:18 UTC,2017-09-21 07:36:42 UTC
34e450c5-076e-4452-8943-a1277a9902c1,1.3,1,3,2017-09-21 08:05:27 UTC,2017-09-21 08:08:07 UTC
55a884ff-d130-433a-bca9-7f39f840cd86,1.3,1,3,2017-09-21 08:07:30 UTC,2017-09-23 08:36:05 UTC
7cce1c8e-2d72-4101-9898-ad62ac03ebe9,1.3,1,3,2017-09-21 08:08:01 UTC,2017-09-21 08:16:14 UTC
f48dd42f-770c-4fdc-841a-9295828c2b61,1.3,1,3,2017-09-21 08:12:05 UTC,2017-09-21 08:14:52 UTC
5b8f86b8-5a95-40ec-9335-253d18c3dc33,1.3,1,3,2017-09-21 08:19:40 UTC,2017-09-21 08:24:11 UTC
c4212c81-30e1-4f88-b38f-e427043334c6,1.3,1,3,2017-09-21 08:27:48 UTC,2017-09-21 08:29:34 UTC
11efdc48-dc3f-4221-8d0e-1bdebf59a83d,1.3,1,3,2017-09-21 08:29:16 UTC,2017-09-21 08:39:43 UTC
741a3fbe-11ea-4be4-9856-a5d4d42fd316,1.3,1,3,2017-09-21 08:37:02 UTC,
11c7067b-7d1b-40ef-bfdd-343341450142,1.3,1,3,2017-09-21 08:48:53 UTC,2017-09-21 08:52:26 UTC
088d1678-63c0-4a91-a95c-045a558b0e12,1.3,1,3,2017-09-21 08:50:16 UTC,
82c46c62-c3c6-48a0-a02d-001880a8d9f9,1.3,1,3,2017-09-21 08:56:53 UTC,2017-09-21 09:05:14 UTC
73fe444b-5c4c-40e4-961c-da54c53c9872,1.3,1,3,2017-09-21 09:05:52 UTC,2017-09-21 09:07:17 UTC
3281e4a8-89fb-47c3-b77c-cb4d27aca7b0,1.3,1,3,2017-09-21 09:13:00 UTC,2017-09-21 09:14:32 UTC
32a8e7aa-004d-462a-b8c1-6e1da008b44a,1.3,1,3,2017-09-21 09:13:35 UTC,
14dba2ac-16a8-4514-8000-b55c9001233a,1.3,1,3,2017-09-21 09:21:39 UTC,2017-09-21 09:40:06 UTC
817322b4-042f-4237-bfdc-cb3c61a127c6,1.3,1,3,2017-09-21 09:24:30 UTC,2017-09-21 09:27:35 UTC
bc501e7a-f016-4718-b5dd-c36dbc7b5aff,1.3,1,3,2017-09-21 09:28:26 UTC,2017-09-21 09:33:14 UTC
35bda115-4df6-4a64-b439-136258985316,1.3,1,3,2017-09-21 09:32:48 UTC,2017-09-21 09:34:16 UTC
1444d9bd-05bb-4295-85e3-1f744bd61e7d,1.3,1,3,2017-09-21 09:41:28 UTC,2017-09-21 09:42:02 UTC
e54e27b4-31e3-41f6-a9a3-57b44d82d461,1.3,1,3,2017-09-21 10:06:04 UTC,2017-09-21 10:19:31 UTC
ceaf03e3-11f4-4f1d-af83-d209626fe1e1,1.3,1,3,2017-09-21 10:21:35 UTC,2017-09-21 10:30:01 UTC
f95c0950-f9b8-409b-a92a-4a23b2d0c4c2,1.3,1,3,2017-09-21 10:34:33 UTC,2017-09-21 10:36:09 UTC
3ef2cb2f-a200-4f6c-b555-3639b66c3959,1.3,1,3,2017-09-21 10:35:02 UTC,2017-09-21 10:35:07 UTC
b969b81f-95c7-4989-b242-7c3200a70719,1.3,1,3,2017-09-21 11:03:59 UTC,2017-09-21 11:09:45 UTC
776e9995-1c64-426b-8652-95e20536161d,1.3,1,3,2017-09-21 11:31:47 UTC,2017-09-21 11:32:22 UTC
0322cf32-df6e-4a0e-9e3b-447a97956c06,1.3,1,3,2017-09-21 11:44:38 UTC,2017-09-21 12:08:40 UTC
2ad510fe-8349-41f7-ac61-5663ea188948,1.3,1,3,2017-09-21 11:47:24 UTC,2017-09-21 11:50:50 UTC
d4dbf565-5867-4508-b565-b7885d93c54d,1.3,1,3,2017-09-21 12:04:55 UTC,2017-09-21 12:06:48 UTC
495789e4-ec27-43ee-9220-e7b929c10e43,1.3,1,3,2017-09-21 12:07:45 UTC,2017-09-21 12:10:16 UTC
27c13976-71b4-4828-b66b-ba88c585de41,1.3,1,3,2017-09-21 12:16:29 UTC,2017-09-21 12:23:32 UTC
5d1498be-31f4-4a8d-af2d-75527eecdafb,1.3,1,3,2017-09-21 12:20:03 UTC,
54b5d890-d9f9-4396-b767-f0db56bf18ff,1.3,1,3,2017-09-21 12:36:29 UTC,2017-09-21 12:39:57 UTC
6014b625-87f0-41fe-b9bc-2d757fbad34d,1.3,1,3,2017-09-21 12:36:36 UTC,2017-09-21 12:38:01 UTC
4a856b76-979b-4c0b-9fa6-959eac6afb91,1.3,1,3,2017-09-21 12:43:04 UTC,2017-09-21 12:54:47 UTC
5a6632e8-51ff-43de-b8eb-1379ec06d52f,1.3,1,3,2017-09-21 12:48:08 UTC,2017-09-21 17:38:04 UTC
42d17fd0-3362-427c-aec6-b7c1927c2c47,1.3,1,3,2017-09-21 12:55:50 UTC,2017-09-21 12:59:30 UTC
9edebb89-1698-4bb1-b9c1-c84b62bf1ec5,1.3,1,3,2017-09-21 12:56:38 UTC,2017-09-21 13:01:43 UTC
9d51bd44-6296-4258-b204-911f9d25484c,1.3,1,3,2017-09-21 13:13:49 UTC,2017-09-21 13:43:03 UTC
c15527fe-b05c-4509-9d9a-140b74703f66,1.3,1,3,2017-09-21 13:35:02 UTC,2017-09-21 13:37:15 UTC
3285819b-870d-4190-8bd7-3d6ab0269083,1.3,1,3,2017-09-21 13:46:51 UTC,2017-09-21 14:08:51 UTC
1b8feeaa-3ac7-46cc-913e-c73cc2ef2641,1.3,1,3,2017-09-21 13:47:34 UTC,2017-09-21 13:48:10 UTC
98f78d95-9e67-4b3d-bf93-ddc05145359a,1.3,1,3,2017-09-21 13:48:24 UTC,
b5cb45bd-c995-42ea-a553-82d6b1d55482,1.3,1,3,2017-09-21 14:24:01 UTC,2017-09-21 14:25:58 UTC
daeaba9a-ed0e-425b-96c7-2cd8f6e9b6b3,1.3,1,3,2017-09-21 14:27:30 UTC,2017-09-21 14:27:42 UTC
959d227a-3792-4498-818d-499d04c0f48b,1.3,1,3,2017-09-21 14:27:57 UTC,2017-09-21 14:35:43 UTC
deca2409-7edb-4258-a035-b847b56f7b8f,1.3,1,3,2017-09-21 14:46:17 UTC,2017-09-21 14:48:17 UTC
de15f08c-2235-4508-96dd-71249bfb8fa4,1.3,1,3,2017-09-21 14:53:39 UTC,2017-09-21 14:58:37 UTC
a6afec3a-e82d-4d0b-a77f-df6d13c6aca0,1.3,1,3,2017-09-21 14:58:35 UTC,2017-09-25 21:10:03 UTC
22331e5e-4242-4d25-a5a6-ccf8200b4624,1.3,1,3,2017-09-21 15:14:43 UTC,2017-09-21 15:18:16 UTC
fd084b7e-76fe-472e-9e98-ee535ff21049,1.3,1,3,2017-09-21 15:16:28 UTC,2017-09-21 15:16:42 UTC
0bad2339-cd2b-4759-a64b-f19e9f99d753,1.3,1,3,2017-09-21 15:21:08 UTC,2017-09-21 15:23:47 UTC
12ce3813-4795-4769-a742-1c7fed3b4650,1.3,1,3,2017-09-21 15:41:07 UTC,2017-09-21 15:51:06 UTC
543bc6a5-b24c-4290-8186-6c573d543246,1.3,1,3,2017-09-21 15:55:40 UTC,2017-09-21 16:05:35 UTC
47f7f06f-40f2-4715-ae7a-2920fbc43806,1.3,1,3,2017-09-21 16:24:34 UTC,2017-09-21 17:16:09 UTC
c830b59e-daa8-4141-9cde-63be6bad1699,1.3,1,3,2017-09-21 16:41:12 UTC,
c64ab68f-a238-46b6-b993-150802e57e42,1.3,1,3,2017-09-21 16:44:17 UTC,2017-09-21 16:46:39 UTC
95077796-b466-4498-b24d-dd086961a722,1.3,1,3,2017-09-21 16:53:05 UTC,2017-09-21 16:53:16 UTC
6177473a-66a2-46a5-8bfa-21ebff884861,1.3,1,3,2017-09-21 17:32:29 UTC,
b6c76458-c3d3-486e-ad8b-554eeebf335b,1.3,1,3,2017-09-21 17:48:39 UTC,2017-09-21 17:52:20 UTC
1d065350-2eed-48f4-9526-41a1c7024446,1.3,1,3,2017-09-21 17:49:57 UTC,
c9920663-838f-4bc2-885f-b75e54805c4a,1.3,1,3,2017-09-21 17:55:35 UTC,
644e73af-7997-4def-9d2a-6362989c0b00,1.3,1,3,2017-09-21 17:57:38 UTC,2017-09-21 18:01:00 UTC
b8410c0a-290f-4110-9053-f5a5f8a843aa,1.3,1,3,2017-09-21 18:16:41 UTC,2017-09-21 18:16:49 UTC
cca5839a-a925-4cfb-a290-687f15191c29,1.3,1,3,2017-09-21 18:46:25 UTC,2017-09-21 18:57:30 UTC
479fc822-652c-4716-8ad8-03548383e48c,1.3,1,3,2017-09-21 18:48:55 UTC,2017-09-21 20:34:57 UTC
9915a6ee-9271-412e-9783-842f4a080612,1.3,1,3,2017-09-21 19:00:57 UTC,2017-09-21 19:07:18 UTC
5cfd13f1-3f44-4840-8ad7-643277bbac15,1.3,1,3,2017-09-21 19:12:56 UTC,2017-09-21 19:14:48 UTC
db9a952c-e0ab-452a-865a-11925483bc96,1.3,1,3,2017-09-21 19:15:14 UTC,2017-09-21 19:21:56 UTC
d41c0913-79fd-495a-a054-d47e6f7acacb,1.3,1,3,2017-09-21 19:16:22 UTC,2017-09-21 19:20:03 UTC
11d52210-f299-4b4b-834f-c15a6ee63081,1.3,1,3,2017-09-21 19:44:25 UTC,2017-09-21 19:52:30 UTC
99530bb7-3e73-475f-8acf-7ccf42f8fcbd,1.3,1,3,2017-09-21 20:41:54 UTC,2017-09-21 20:54:18 UTC
01ce9b87-88df-4c55-844c-bb6ff862f485,1.3,1,3,2017-09-21 20:49:30 UTC,
d73d304e-5b20-451d-941f-abc025c4df19,1.3,1,3,2017-09-21 20:58:04 UTC,
50d09e3e-5bba-4419-9562-ba8370ee733e,1.3,1,3,2017-09-21 21:13:21 UTC,2017-09-21 21:22:54 UTC
418dcf51-3bc3-48fb-9189-676f008e939e,1.3,1,3,2017-09-21 21:25:20 UTC,2017-09-21 21:27:18 UTC
bed57cf1-c8c8-4c6d-b907-453903c03a97,1.3,1,3,2017-09-21 22:01:30 UTC,2017-09-21 22:03:21 UTC
cb2c9228-d1d4-4b9b-9377-aee3a63c5473,1.3,1,3,2017-09-21 22:28:07 UTC,2017-09-21 22:32:48 UTC
b8891544-d37f-4463-a513-fdbd19cd337c,1.3,1,3,2017-09-21 22:53:34 UTC,
99b28428-72e6-40c5-a1b1-a928f3c45729,1.3,1,3,2017-09-21 22:53:40 UTC,
1f515408-8d62-4c24-a4a4-eff6d4a09427,1.3,1,3,2017-09-21 22:55:48 UTC,2017-09-21 22:56:19 UTC
83f6005a-631c-4529-9588-4a74f7642131,1.3,1,3,2017-09-21 23:07:33 UTC,2017-09-21 23:13:43 UTC
abef4790-ac49-47ab-b3fc-b464f947bb2d,1.3,1,3,2017-09-21 23:16:51 UTC,2017-09-21 23:36:30 UTC
c7c4d39a-df8d-467f-9ccf-3a50968a7d96,1.3,1,3,2017-09-21 23:17:05 UTC,2017-09-24 03:10:34 UTC
719d2c5e-77de-40f8-aaf5-376964080cba,1.3,1,3,2017-09-21 23:24:26 UTC,2017-09-21 23:24:58 UTC
5fd73d16-adfe-4be6-8006-ec299681611d,1.3,1,3,2017-09-22 00:22:59 UTC,2017-09-22 00:26:12 UTC
f813ba00-6f06-42f5-be01-a45a53da253c,1.3,1,3,2017-09-22 01:14:17 UTC,2017-09-26 23:14:00 UTC
c261eae6-3ad9-4647-8ef7-7cb9bf124366,1.3,1,3,2017-09-22 02:13:22 UTC,2017-09-22 02:15:13 UTC
6da0045d-03be-4d83-bb88-599ce2190526,1.3,1,3,2017-09-22 03:23:43 UTC,2017-09-22 04:23:16 UTC
73d52894-98ed-401d-86de-e06094005a23,1.3,1,3,2017-09-22 03:29:04 UTC,
b1bc1cb2-014f-47d1-bcfa-0037a3bb301f,1.3,1,3,2017-09-22 04:37:05 UTC,2017-09-22 04:38:34 UTC
ee63654a-7d52-4c7e-8d49-0fb03299e344,1.3,1,3,2017-09-22 04:45:04 UTC,2017-09-22 04:45:33 UTC
c770ad59-4d8c-4cb5-a774-73f71c980b9f,1.3,1,3,2017-09-22 05:27:06 UTC,
c6cc5c0e-2276-4c10-8858-59f864e24be1,1.3,1,3,2017-09-22 05:49:56 UTC,2017-09-22 05:50:04 UTC
663c6d01-1add-4556-ac8b-25230b67fd6c,1.3,1,3,2017-09-22 06:14:29 UTC,
8d369f46-87b7-4da7-ba4f-f6faab06ef4a,1.3,1,3,2017-09-22 06:55:49 UTC,2017-09-22 07:01:13 UTC
3a0e3ac3-1545-41da-bb7b-d916b6c885f6,1.3,1,3,2017-09-22 07:37:59 UTC,2017-09-22 07:40:07 UTC
d4110085-099f-4d1f-ac5c-bc079112637b,1.3,1,3,2017-09-22 08:15:44 UTC,2017-09-22 08:16:36 UTC
053bcf9c-1b3e-41c8-9375-7c2662f4b3d5,1.3,1,3,2017-09-22 08:26:33 UTC,2017-09-22 08:27:32 UTC
543e78e7-0501-49d2-93f2-dd9adefc5e16,1.3,1,3,2017-09-22 08:37:40 UTC,2017-09-22 08:40:06 UTC
c312aff2-4a71-4023-ba1d-51ad759a2927,1.3,1,3,2017-09-22 08:52:15 UTC,2017-09-22 08:53:53 UTC
ab7b3ac3-12c3-483b-b3f4-eb9b3bbc478a,1.3,1,3,2017-09-22 09:09:09 UTC,2017-09-22 09:13:19 UTC
efb69fe4-70dc-4f69-930b-daafd046d581,1.3,1,3,2017-09-22 09:22:45 UTC,2017-09-22 09:23:08 UTC
52bb2509-c919-4075-ba65-74595f1aa7fa,1.3,1,3,2017-09-22 09:40:20 UTC,2017-09-22 09:45:47 UTC
fbdf284b-6849-437a-9184-e02d423834e0,1.3,1,3,2017-09-22 09:49:30 UTC,2017-09-22 09:52:33 UTC
07a0a9cc-86c3-4ae9-9301-7260115461f8,1.3,1,3,2017-09-22 10:07:06 UTC,2017-09-22 10:12:31 UTC
680ed01c-e3c9-4752-9845-4e450e28ea7c,1.3,1,3,2017-09-22 10:20:34 UTC,2017-09-22 10:22:24 UTC
dd09090c-bf9c-4f7e-9824-3e0f72669d9b,1.3,1,3,2017-09-22 10:33:08 UTC,2017-09-22 10:36:49 UTC
2c342975-8bda-4898-8873-2fcefcefc793,1.3,1,3,2017-09-22 11:29:32 UTC,2017-09-22 11:33:08 UTC
8458e259-7491-4427-b483-31084049ff85,1.3,1,3,2017-09-22 11:49:26 UTC,2017-09-22 11:51:34 UTC
34268aa4-2a2f-4307-a67c-81d0d360a83e,1.3,1,3,2017-09-22 12:04:12 UTC,2017-09-28 09:15:45 UTC
56a1270b-4908-4892-a248-1685392cb510,1.3,1,3,2017-09-22 12:07:06 UTC,2017-09-22 17:56:32 UTC
8b686eb2-43b2-4bd8-a9c5-9c13ed6ce847,1.3,1,3,2017-09-22 12:14:53 UTC,2017-09-22 12:15:28 UTC
ca07b2d4-6920-4aaf-9078-0500bc5a3f8e,1.3,1,3,2017-09-22 12:30:05 UTC,
59688f77-9b0c-4469-a997-05cb17dd5879,1.3,1,3,2017-09-22 12:32:18 UTC,2017-09-22 12:35:13 UTC
8f60500e-ecf1-4b94-ba4a-5e58d79d9550,1.3,1,3,2017-09-22 13:01:41 UTC,2017-09-22 13:03:30 UTC
d5b62d37-eb4e-4428-b948-cf6d22e810fe,1.3,1,3,2017-09-22 13:02:39 UTC,2017-09-22 13:04:40 UTC
8bb9484b-d313-49df-99cf-6591a83140c5,1.3,1,3,2017-09-22 13:44:07 UTC,2017-09-22 13:44:23 UTC
db5c51b0-9a88-429d-bffe-c1547e0889ba,1.3,1,3,2017-09-22 14:04:37 UTC,2017-09-22 14:05:26 UTC
557b6b1d-5cba-443a-a895-ac0bd4dbce12,1.3,1,3,2017-09-22 14:31:34 UTC,
2685680d-e4fc-435f-bcc6-81ef79796d5a,1.3,1,3,2017-09-22 14:39:58 UTC,2017-09-22 14:40:34 UTC
47127430-0c63-4b16-85df-4cf1d47f4b1d,1.3,1,3,2017-09-22 14:42:28 UTC,2017-09-22 14:55:36 UTC
9c103aac-0278-45b2-af67-5c8d013bce15,1.3,1,3,2017-09-22 14:43:26 UTC,2017-09-22 14:45:52 UTC
58a1c402-ccba-4622-9a6a-bf42367dab4e,1.3,1,3,2017-09-22 14:44:32 UTC,
9aa3ef63-b0c4-498b-ab0e-436c7d647c51,1.3,1,3,2017-09-22 15:12:28 UTC,2017-09-22 15:16:08 UTC
be60ed37-dfda-47d9-95b7-9024921594a8,1.3,1,3,2017-09-22 15:24:12 UTC,2017-09-22 15:25:43 UTC
9fd4d5c0-fa48-4852-8e4e-053f09b0e985,1.3,1,3,2017-09-22 15:41:40 UTC,2017-09-22 15:44:17 UTC
ac305cb3-daac-4cd1-b472-7265707fc523,1.3,1,3,2017-09-22 15:50:29 UTC,2017-09-22 15:50:35 UTC
2b345233-f761-4d39-bf40-5891fc042f57,1.3,1,3,2017-09-22 16:07:30 UTC,2017-09-22 16:10:16 UTC
cd4c3d1b-8817-41f9-9c34-b4def1e12b5e,1.3,1,3,2017-09-22 16:24:25 UTC,2017-09-22 16:30:38 UTC
bfc787ee-c2b5-4f78-b2fe-bfab4e9adfc8,1.3,1,3,2017-09-22 16:34:20 UTC,2017-09-22 16:34:40 UTC
0b76d569-320b-4781-aadc-3ea5759c0054,1.3,1,3,2017-09-22 16:51:43 UTC,2017-09-22 16:56:22 UTC
41c7f10f-faf5-4b35-bdf7-9619123c6415,1.3,1,3,2017-09-22 16:53:13 UTC,2017-09-22 17:10:15 UTC
506e14c2-6713-4256-ae91-989c7c43d4c0,1.3,1,3,2017-09-22 16:55:15 UTC,2017-09-22 16:55:53 UTC
2fa88f72-1732-4817-b324-b6c4036ada41,1.3,1,3,2017-09-22 18:12:25 UTC,2017-09-22 18:14:44 UTC
48c89859-e24c-4484-a70d-0472b35b1091,1.3,1,3,2017-09-22 18:16:30 UTC,2017-09-22 18:17:20 UTC
fadfba74-bbd6-425d-a3b9-a5dcdce0952e,1.3,1,3,2017-09-22 18:36:40 UTC,2017-09-22 18:48:13 UTC
9a08f59d-f54c-420e-9f68-7f9d4324f783,1.3,1,3,2017-09-22 19:12:41 UTC,
82d9ebf5-5bad-4853-adbf-9ba365b5a1ac,1.3,1,3,2017-09-22 19:37:59 UTC,2017-09-22 19:39:00 UTC
26b740ea-f310-4059-a1f1-0f257e18fa1a,1.3,1,3,2017-09-22 19:43:02 UTC,2017-09-22 19:44:26 UTC
e873c573-a8b0-45b5-987a-7cdacaecb269,1.3,1,3,2017-09-22 19:46:10 UTC,2017-09-22 19:50:13 UTC
49a84865-85ab-4caa-a364-ac9925c37b4e,1.3,1,3,2017-09-22 20:02:07 UTC,2017-09-22 20:03:09 UTC
677166b3-b827-475c-adfe-d42c7cb52c6c,1.3,1,3,2017-09-22 20:16:22 UTC,2017-09-22 20:21:19 UTC
29157373-9dd6-4643-9441-f66a8cb0a6b8,1.3,1,3,2017-09-22 20:35:14 UTC,2017-09-22 20:38:10 UTC
22f9d855-408c-4299-a2b1-9c7f5f8b08ab,1.3,1,3,2017-09-22 20:48:43 UTC,2017-09-22 20:50:25 UTC
eb77287f-0800-4276-be43-e55c6c6d3f4e,1.3,1,3,2017-09-22 20:55:28 UTC,2017-09-22 20:58:06 UTC
01d6406d-2312-4377-b685-c00966d47d2f,1.3,1,3,2017-09-22 22:17:01 UTC,
b35a3c85-0c41-4229-ab18-805d479a0da1,1.3,1,3,2017-09-22 22:22:14 UTC,2017-09-22 22:30:13 UTC
d58062ea-f208-4708-83e8-c8f5ec23fb26,1.3,1,3,2017-09-22 23:26:36 UTC,2017-09-25 01:20:32 UTC
